gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_1507	168	185	149	143	178	240
gene_1508	512	621	432	248	565	747
gene_1509	30	35	20	48	55	75
gene_1510	44	43	34	350	321	391
gene_1511	79	93	75	110	102	173
gene_1512	121	155	114	150	208	239
gene_1513	55	60	40	6	10	21
gene_1514	209	255	186	77	95	106
gene_1515	1	1	0	0	0	0
gene_1516	17	19	19	22	29	41
gene_1517	104	159	102	115	132	157
gene_1518	1	4	2	0	2	1
gene_1519	10	13	12	5	5	10
gene_1520	2	1	1	1	1	0
gene_1521	38	48	31	50	60	84
gene_1522	294	382	269	119	120	166
gene_1523	8722	14093	10236	1668	1950	2465
gene_1524	4	5	4	51	58	57
gene_1525	4	10	5	17	6	14
gene_1526	82	113	92	70	72	115
gene_1527	30	48	31	34	50	59
gene_1528	106	149	109	183	195	276
gene_1529	126	462	80	326	137	187
gene_1530	115	153	127	122	139	178
gene_1531	1132	1746	1274	582	683	900
gene_1532	137	210	150	151	204	238
gene_1533	454	647	459	316	330	402
gene_1534	1119	1137	777	3793	4967	6304
gene_1535	30	46	32	46	74	78
gene_1536	1006	1110	774	627	758	879
gene_1537	17	18	12	77	84	98
gene_1538	273	354	245	206	252	289
gene_1539	904	1338	956	446	565	642
gene_1541	3413	4955	3608	1015	1232	1601
gene_1542	344	471	362	236	290	336
gene_1543	387	474	328	378	470	537
gene_1544	1114	1545	1099	546	663	892
gene_1545	838	945	691	358	425	603
gene_1549	15	10	16	37	44	38
gene_1550	129	163	107	59	63	68
gene_1551	362	508	328	256	273	390
gene_1552	739	907	669	827	1014	1270
gene_1553	381	505	329	318	376	523
gene_1554	560	918	618	372	440	550
gene_1555	1234	1885	1235	681	774	933
gene_1556	82	172	105	1277	2369	2994
gene_1557	3501	4846	3661	264	309	314
gene_1558	20	27	17	58	93	133
gene_1559	97	151	98	72	84	160
gene_1560	1339	1853	1408	988	1165	1531
gene_1561	968	1205	919	608	729	882
gene_1562	6	5	3	13	22	15
gene_1563	13515	19137	13685	9728	12281	16416
gene_1564	1048	1451	1045	877	996	1249
gene_1566	532	844	611	474	530	643
gene_1567	2979	4474	3064	1228	1460	1792
gene_1568	104	109	83	134	236	282
gene_1569	352	491	331	124	140	178
gene_1570	38	50	27	29	55	50
gene_1572	3969	5405	3479	1440	1646	2067
gene_1573	811	1244	859	268	287	324
gene_1574	527	729	526	440	554	624
gene_1575	1876	2156	1578	2385	2680	3414
gene_1576	169	212	157	121	183	195
gene_1577	740	1169	801	369	439	575
gene_1578	552	736	582	272	254	342
gene_1579	872	1052	625	333	393	499
gene_1581	124	146	120	327	413	500
gene_1582	34	41	32	40	62	70
gene_1583	161	226	186	118	146	194
gene_1584	1883	2619	1683	425	536	567
gene_1585	260	389	291	187	179	203
gene_1586	276	322	227	155	213	255
gene_1587	591	817	617	394	422	581
gene_1588	26	34	28	16	23	29
gene_1589	665	1040	725	455	581	625
gene_1591	152	201	132	440	411	661
gene_1592	182	164	136	1606	1943	2203
gene_1594	4	10	5	7	12	16
gene_1596	6157	7994	5720	7726	9956	11252
gene_1597	9	16	6	18	18	26
gene_1598	671	954	717	572	688	761
gene_1599	326	410	310	216	247	330
gene_1600	73	90	65	126	160	216
gene_1601	106	161	101	130	124	126
gene_1602	559	808	415	250	269	406
gene_1603	1190	1646	1182	606	780	932
gene_1604	672	951	691	344	367	501
gene_1605	2298	2912	2167	373	547	787
gene_1606	565	773	572	363	466	705
gene_1607	1169	1590	1166	738	984	1132
gene_1608	801	1076	751	1501	2109	2772
gene_1609	365	424	376	176	202	320
gene_1610	914	1307	949	492	629	921
gene_1611	124	141	105	117	159	192
gene_1612	472	650	505	231	238	391
gene_1614	746	1019	729	382	482	624
gene_1615	1242	1812	1190	577	708	950
gene_1616	197	244	193	271	447	540
gene_1617	17	23	17	23	26	35
gene_1619	1076	1471	1050	828	1041	1326
gene_1620	289	451	332	172	220	321
gene_1621	216	209	151	199	261	349
gene_1622	0	0	0	0	0	0
gene_1623	140	150	108	1924	2250	2547
gene_1624	419	574	406	203	198	265
gene_1625	962	1209	912	712	853	1046
gene_1626	184	199	160	158	145	195
gene_1627	384	484	378	256	239	327
gene_1628	582	719	542	305	291	497
gene_1629	599	710	461	615	626	770
gene_1630	1641	2244	1639	1401	1797	2417
gene_1631	351	505	352	221	297	441
gene_1632	1021	1414	1028	629	716	962
gene_1633	340	359	234	2552	2582	2859
gene_1634	1851	2759	2104	990	1199	1556
gene_1636	1540	2116	1372	964	1039	1233
gene_1637	381	480	404	239	259	333
gene_1638	55	79	82	24	43	46
gene_1639	211	301	215	169	197	266
gene_1640	582	820	501	612	712	1073
gene_1641	541	799	560	303	380	485
gene_1642	372	494	332	192	206	233
gene_1643	152	203	143	124	153	153
gene_1644	90	109	67	107	133	185
gene_1645	78	107	83	192	271	290
gene_1646	1606	2362	1717	795	1029	1219
gene_1647	52	60	42	119	189	280
gene_1648	84	113	70	81	82	122
gene_1649	0	1	1	0	0	3
gene_1650	32	37	20	105	130	131
gene_1651	18	24	16	89	84	98
gene_1652	240	391	283	191	255	330
gene_1653	174	163	152	202	271	356
gene_1654	638	822	595	556	753	1028
gene_1655	5613	7848	5761	2120	2083	2679
gene_1656	670	992	635	314	365	432
gene_1657	16	32	17	22	25	31
gene_1658	82	97	89	113	109	115
gene_1659	39	68	40	60	94	130
gene_1660	320	420	262	341	394	494
gene_1661	725	1013	696	603	653	994
gene_1663	420	574	365	310	340	487
gene_1664	1210	1849	1359	339	420	528
gene_1665	379	429	286	282	307	472
gene_1666	154	167	119	171	192	276
gene_1667	2396	3420	2662	1591	2186	2616
gene_1668	159	136	96	191	228	275
gene_1669	700	935	641	1286	1909	2174
gene_1670	58	66	44	862	1829	2190
gene_1671	4060	5997	4409	1340	1628	2031
gene_1672	2765	4495	3397	1286	1494	1784
gene_1673	2344	3392	2382	687	805	1044
gene_1674	471	611	432	398	414	557
gene_1675	233	253	173	161	175	275
gene_1676	178	263	189	172	225	312
gene_1677	352	470	301	162	213	224
gene_1678	208	316	254	126	128	98
gene_1679	292	408	316	127	187	200
gene_1680	541	440	349	258	371	574
gene_1681	588	823	561	350	345	455
gene_1682	107	113	95	111	113	106
gene_1683	210	258	156	4036	3181	3367
gene_1685	64	75	50	102	135	161
gene_1686	49	49	37	262	207	252
gene_1687	391	528	392	297	348	468
gene_1688	3468	5604	3933	4042	4922	6033
gene_1689	1724	2357	1675	1251	1417	1586
gene_1690	117	169	102	110	125	164
gene_1691	621	846	609	302	360	420
gene_1692	2125	2862	2260	1222	1387	1884
gene_1693	7085	9701	7115	1872	2410	3245
gene_1694	262	363	205	200	190	304
gene_1695	368	464	325	279	349	414
gene_1697	157	171	120	91	102	137
gene_1698	245	338	200	177	200	325
gene_1699	315	434	269	142	204	266
gene_1700	1	2	1	1	2	6
gene_1701	92	107	68	331	410	543
gene_1702	648	902	642	729	819	971
gene_1704	2558	3584	2518	791	909	1116
gene_1705	578	756	588	332	447	596
gene_1706	311	425	342	228	266	346
gene_1707	11	10	4	50	59	79
gene_1708	4	6	2	4	4	9
gene_1709	2112	3020	2265	1036	1288	1472
gene_1710	292	292	246	176	203	297
gene_1711	683	915	624	326	382	521
gene_1712	444	590	466	481	645	819
gene_1713	705	830	659	401	442	578
gene_1714	1187	1650	1289	748	944	1271
gene_1715	21668	32118	24621	5205	6012	7063
gene_1716	258	351	259	194	188	281
gene_1717	287	439	344	260	296	426
gene_1718	101	105	89	123	129	150
gene_1719	1426	1959	1273	928	1166	1495
gene_1720	548	605	481	610	700	895
gene_1721	29	52	25	226	417	518
gene_1723	176	233	145	154	206	253
gene_1724	281	381	282	281	332	447
gene_1725	418	561	422	414	511	670
gene_1726	114	129	99	212	294	366
gene_1727	4569	6445	4533	1022	1184	1769
gene_1728	516	335	206	1821	3067	4087
gene_1729	86	90	88	104	108	143
gene_1730	1023	1567	1037	657	728	892
gene_1731	9	7	3	14	19	25
gene_1732	356	470	336	234	244	375
gene_1734	1757	2686	2003	856	1153	1357
gene_1735	449	596	431	398	453	561
gene_1736	325	520	331	327	346	526
gene_1737	487	762	565	262	287	323
gene_1738	598	830	569	452	542	665
gene_1739	85	116	65	108	101	141
gene_1740	101	137	119	173	227	252
gene_1741	7436	10505	6757	1716	1978	2724
gene_1742	472	671	469	261	239	310
gene_1743	275	388	259	333	413	509
gene_1744	876	1251	903	686	770	1027
gene_1745	19	24	14	207	259	328
gene_1746	1420	1960	1447	997	1099	1407
gene_1747	350	497	395	270	324	400
gene_1748	947	1449	985	593	690	975
gene_1749	1066	1655	1079	886	1002	1398
gene_1750	770	1041	745	361	419	618
gene_1751	391	526	406	139	190	224
gene_1752	97	113	88	100	124	173
gene_1753	603	886	633	426	494	644
gene_1754	280	318	219	148	184	176
gene_1755	5259	7108	5056	938	1155	1580
gene_1757	303	373	232	173	226	295
gene_1759	1940	2688	1739	1340	1712	2410
gene_1762	221	236	167	139	135	146
gene_1763	3	8	2	10	21	13
gene_1765	946	1262	919	1126	1387	1675
gene_1766	33	70	43	50	42	62
gene_1769	13	20	15	6	8	4
gene_1770	0	0	0	0	0	0
gene_1771	6	1	1	1	2	0
gene_1772	135	159	100	159	213	247
gene_1773	204	314	214	119	125	148
gene_1774	1217	1491	1013	914	1097	1494
gene_1775	193	265	209	277	376	445
gene_1776	372	450	335	579	649	954
gene_1777	260	337	222	321	389	425
gene_1778	3674	7608	3213	1312	745	1086
gene_1779	18	26	14	19	14	8
gene_1780	7	11	5	2	4	7
gene_1781	194	231	195	220	221	310
gene_1782	1005	1392	1012	461	557	747
gene_1783	256	368	276	156	171	243
gene_1784	79	49	31	223	252	275
gene_1786	760	1076	773	413	452	563
gene_1787	511	650	521	338	333	460
gene_1788	51	73	56	44	44	70
gene_1789	615	904	593	329	367	477
gene_1790	1329	2054	1450	644	796	839
gene_1791	679	1024	735	305	357	430
gene_1792	291	438	325	179	274	318
gene_1794	187	177	125	283	324	404
gene_1795	623	700	465	639	812	1024
gene_1797	22	21	24	7	12	12
gene_1798	0	0	0	0	0	0
gene_1799	458	519	407	278	344	443
gene_1800	197	219	167	260	352	462
gene_1801	183	197	185	137	153	189
gene_1802	798	1087	842	574	650	764
gene_1803	3226	4713	3485	2449	3194	3589
gene_1804	1098	1470	1065	672	811	955
gene_1805	354	479	349	326	467	491
gene_1806	283	409	267	165	216	231
gene_1807	237	325	224	285	368	482
gene_1808	157	194	152	194	201	283
gene_1809	507	622	470	272	333	425
gene_1810	513	826	561	363	424	561
gene_1811	153	218	167	181	201	250
gene_1812	313	386	290	291	436	559
gene_1813	241	335	190	419	448	515
gene_1814	20	26	23	18	10	24
gene_1815	544	797	572	393	430	573
gene_1816	5388	7072	5001	3090	4148	5259
gene_1817	1904	2508	1814	2105	2495	3087
gene_1818	21	18	10	58	59	82
gene_1819	112	151	104	80	124	113
gene_1820	53	45	40	25	40	36
gene_1822	1	0	1	1	3	4
gene_1823	227	264	197	361	478	672
gene_1824	146	218	141	101	141	168
gene_1825	75	88	53	114	127	161
gene_1826	30	19	19	45	35	47
gene_1827	343	416	260	236	232	292
gene_1828	34	36	18	20	21	32
gene_1829	61	55	38	27	36	68
gene_1830	9	10	9	17	15	19
gene_1831	7	18	21	16	15	12
gene_1832	10	19	8	3	15	12
gene_1833	0	0	0	0	0	0
gene_1834	0	0	0	0	0	1
gene_1835	89	115	77	99	102	141
gene_1836	54	98	57	65	76	111
gene_1837	15	23	25	12	21	25
gene_1838	11	26	15	14	21	26
gene_1839	27	46	37	29	41	33
gene_1840	9	18	15	20	19	26
gene_1841	23	20	13	20	30	33
gene_1842	31	28	28	71	73	93
gene_1843	6	3	3	39	42	61
gene_1845	61	61	55	229	257	312
gene_1846	120	148	106	529	597	775
gene_1847	47	43	28	97	120	125
gene_1848	19	12	16	77	78	95
gene_1849	8	4	3	30	38	45
gene_1850	172	213	151	113	160	217
gene_1851	289	396	275	279	352	454
gene_1852	641	891	623	436	466	648
gene_1853	484	658	515	304	309	425
gene_1854	274	288	202	227	325	448
gene_1855	2639	3685	2529	1088	1336	1721
gene_1856	339	451	349	441	596	712
gene_1857	210	255	190	431	548	606
gene_1858	16	20	4	17	30	33
gene_1859	590	873	540	557	690	894
gene_1860	33	20	9	32	35	73
gene_1861	7315	9649	7134	5560	7275	8601
gene_1862	1471	1863	1384	1349	1483	2172
gene_1863	2293	2977	2186	1320	1421	1892
gene_1865	757	1010	661	594	879	1117
gene_1866	234	308	212	144	150	236
gene_1867	840	1108	781	366	464	649
gene_1868	386	505	378	277	327	431
gene_1869	478	687	456	434	624	753
gene_1870	3625	5082	3109	881	889	1484
gene_1871	103	87	74	1837	2083	2795
gene_1872	177	210	195	181	200	287
gene_1873	347	494	350	227	260	359
gene_1874	211	313	203	142	191	228
gene_1875	3218	4667	3116	579	495	585
gene_1876	382	561	364	248	285	338
gene_1877	366	462	341	375	619	839
gene_1878	295	484	376	233	274	372
gene_1879	1522	2303	1695	626	760	915
gene_1880	651	1060	790	706	881	1070
gene_1881	4	6	6	11	13	12
gene_1882	10	1	3	8	18	17
gene_1884	1448	2031	1516	2075	2478	3106
gene_1885	71	64	51	53	44	68
gene_1886	181	200	153	112	99	173
gene_1887	1138	1355	1070	1004	1242	1731
gene_1888	10	8	6	2	4	5
gene_1889	455	153	108	15174	26567	34623
gene_1890	446	594	455	458	538	695
gene_1891	3	1	9	5	6	12
gene_1892	4	3	2	59	53	78
gene_1893	40	43	40	16	29	24
gene_1894	380	557	363	212	236	274
gene_1895	368	474	361	233	309	361
gene_1896	544	817	620	514	718	872
gene_1897	1215	1746	1399	1619	2213	2504
gene_1898	865	1180	719	723	816	1130
gene_1900	1046	1475	1029	693	862	1031
gene_1901	27	25	15	38	51	70
gene_1903	3	6	3	6	2	4
gene_1904	0	0	0	0	0	0
gene_1905	432	533	398	258	307	370
gene_1906	257	322	252	110	157	204
gene_1907	538	732	465	338	388	590
gene_1908	790	1085	784	502	570	791
gene_1909	267	340	276	258	309	435
gene_1910	1295	1668	1199	1027	1251	1705
gene_1911	230	279	230	113	130	180
gene_1912	751	952	678	762	839	1182
gene_1914	124	135	114	128	137	197
gene_1915	85	92	60	139	177	222
gene_1917	1057	1456	1144	370	472	603
gene_1918	769	1065	787	656	845	1179
gene_1919	328	413	254	429	477	612
gene_1921	20	8	12	29	29	42
gene_1922	8	7	3	5	5	9
gene_1923	374	513	380	276	338	396
gene_1924	456	606	418	400	476	597
gene_1925	104	97	76	272	357	426
gene_1926	657	1035	706	560	730	838
gene_1928	32	37	27	492	562	704
gene_1929	368	496	370	271	282	412
gene_1930	449	712	506	360	498	524
gene_1932	849	1092	810	343	395	511
gene_1933	161	226	155	120	129	178
gene_1934	106	113	109	143	174	179
gene_1936	19	11	10	20	43	65
gene_1937	955	1371	935	805	1064	1299
gene_1938	387	505	372	243	245	318
gene_1940	31	44	30	41	47	62
gene_1941	104	140	111	98	121	170
gene_1942	468	626	472	272	289	374
gene_1944	188	257	202	204	210	276
gene_1945	6069	8673	6819	2861	3546	4066
gene_1946	525	735	533	347	424	561
gene_1947	5875	8213	6040	1776	1953	2620
gene_1949	4	1	3	2	3	16
gene_1950	4432	6038	3709	1064	1067	1403
gene_1951	71	77	44	15	22	13
gene_1952	2578	2827	2290	3203	3168	4994
gene_1953	395	508	419	322	274	433
gene_1954	154	206	159	125	158	216
gene_1956	68	101	99	79	94	130
gene_1957	1002	1445	1076	736	757	1030
gene_1958	383	599	412	323	303	433
gene_1959	380	512	341	274	326	371
gene_1960	613	867	606	692	809	1062
gene_1961	268	361	242	206	276	326
gene_1962	192	245	165	108	138	175
gene_1963	108	139	79	132	194	221
gene_1964	882	1072	771	710	775	997
gene_1965	130	135	102	153	194	197
gene_1966	119	159	116	150	146	195
gene_1967	744	900	713	412	448	577
gene_1968	237	304	247	149	171	211
gene_1969	217	267	211	620	686	835
gene_1970	1267	1595	1157	1003	1303	1561
gene_1971	856	1240	950	504	610	714
gene_1972	682	1041	704	523	696	810
gene_1973	293	139	77	5521	7461	8166
gene_1974	10	8	10	9	12	10
gene_1975	192	233	163	45	71	75
gene_1976	3	2	1	0	1	0
gene_1977	106	109	88	34	24	29
gene_1978	30	36	24	50	61	59
gene_1979	4	2	0	2	1	0
gene_1980	0	0	2	0	0	1
gene_1981	16	16	11	14	10	17
gene_1982	10	4	8	4	7	8
gene_1983	7	13	11	24	9	14
gene_1984	378	628	420	247	277	401
gene_1985	383	525	383	163	209	268
gene_1986	88	139	150	99	236	312
gene_1987	183	248	180	137	157	180
gene_1988	4491	6681	4737	1273	1391	1911
gene_1989	650	882	709	599	682	919
gene_1990	137	194	125	167	169	188
gene_1991	107	103	78	184	208	259
gene_1992	8	4	8	5	3	8
gene_1994	262	316	228	242	254	322
gene_1995	126	178	106	103	122	142
gene_1996	327	478	317	165	172	242
gene_1997	2993	4277	3258	1460	1701	2165
gene_1998	795	1128	876	596	695	1062
gene_1999	157	226	130	138	143	203
gene_2000	314	378	240	202	253	328
gene_2001	396	561	401	244	321	359
gene_2002	48	53	47	53	64	85
gene_2003	1090	1634	1173	553	722	817
gene_2004	120	150	119	155	182	220
gene_2005	334	442	342	185	246	296
gene_2006	0	0	0	0	1	0
gene_2007	6782	10399	7943	1711	1940	2280
gene_2008	415	551	394	305	446	503
gene_2009	304	430	275	138	230	247
gene_2010	401	447	315	240	333	511
gene_2011	14	14	7	20	30	22
gene_2012	116	157	101	65	61	82
gene_2013	937	1193	836	749	830	1229
gene_2014	250	302	208	520	683	863
gene_2015	318	404	258	177	178	260
gene_2016	98	81	51	95	102	155
gene_2018	1799	2568	1759	460	555	707
gene_2019	278	386	284	230	316	382
gene_2020	262	329	260	235	227	257
gene_2021	68	93	79	59	67	69
gene_2022	456	590	420	323	346	433
gene_2023	476	532	359	213	204	343
gene_2024	405	483	373	503	591	699
gene_2025	207	277	186	156	185	223
gene_2026	891	1354	957	691	721	976
gene_2027	353	531	365	221	287	308
gene_2028	97	123	110	74	83	134
gene_2029	285	342	285	171	243	328
gene_2030	240	299	225	223	273	369
gene_2031	138	191	136	103	134	175
gene_2032	91	133	62	312	327	431
gene_2033	1555	2424	1801	1276	1600	1951
gene_2034	1556	2077	1497	1171	1469	1783
gene_2035	41	48	23	3008	3913	4563
gene_2037	129	183	139	83	96	118
gene_2038	688	1046	689	397	484	638
gene_2040	2478	3497	2766	1386	1649	2016
gene_2041	605	919	700	469	527	709
gene_2043	1846	2273	1529	794	888	1209
gene_2044	339	384	286	207	197	291
gene_2045	583	818	594	718	965	1075
gene_2046	282	347	270	444	592	778
gene_2047	2005	2867	2186	909	1094	1339
gene_2048	82	111	66	54	70	79
gene_2049	105	146	91	68	94	120
gene_2051	0	0	0	0	0	0
gene_2052	0	0	0	0	0	0
gene_2053	852	1024	691	1242	1387	1999
gene_2054	483	641	494	395	576	682
gene_2055	4178	6114	4424	1414	1585	2116
gene_2056	56	93	68	14	24	27
gene_2057	1160	1535	1048	1580	1930	2410
gene_2058	1081	1751	1185	402	412	583
gene_2059	117	157	123	220	225	323
gene_2060	510	611	463	653	921	1177
gene_2061	25	21	12	27	35	66
gene_2062	392	489	351	291	375	455
gene_2063	136	240	144	393	656	719
gene_2064	87	110	86	65	64	70
gene_2065	301	373	272	260	361	391
gene_2066	148	179	113	107	167	182
gene_2067	74	85	65	52	52	65
gene_2068	66	83	93	88	109	142
gene_2069	1881	2790	2117	1337	1666	1904
gene_2070	490	647	494	277	320	380
gene_2071	401	616	411	189	250	337
gene_2072	19	10	8	17	35	49
gene_2074	315	507	351	197	181	246
gene_2075	30	48	22	15	22	32
gene_2076	942	1289	833	601	702	834
gene_2077	136	133	81	145	124	211
gene_2078	198	228	171	180	223	291
gene_2079	320	493	357	261	351	472
gene_2080	52	55	42	56	55	48
gene_2081	674	815	578	442	529	683
gene_2082	410	563	394	364	456	455
gene_2083	207	286	173	125	176	207
gene_2085	16	23	13	7	10	12
gene_2086	357	376	261	34	38	44
gene_2087	158	144	95	1307	1771	2212
gene_2088	280	356	285	143	180	230
gene_2089	132	201	126	200	216	238
gene_2090	221	311	208	288	305	440
gene_2091	494	693	488	316	425	486
gene_2092	982	1409	1031	684	994	1159
gene_2093	37	43	39	20	24	34
gene_2094	1738	2380	1986	804	901	1212
gene_2095	6810	9107	6763	1060	1241	1750
gene_2096	43	56	50	156	142	208
gene_2097	357	487	355	223	332	409
gene_2098	130	141	95	169	142	185
gene_2099	379	432	290	256	262	349
gene_2100	289	485	321	218	238	255
gene_2101	351	477	374	333	502	609
gene_2102	853	1417	916	523	624	742
gene_2103	715	1104	757	612	790	1044
gene_2104	2	2	0	2	4	8
gene_2105	1879	2661	1931	1235	1489	1882
gene_2106	146	205	135	164	191	238
gene_2107	8004	11150	7907	2042	2533	3515
gene_2108	148	155	100	222	252	279
gene_2109	493	652	468	447	568	697
gene_2110	207	290	223	223	326	373
gene_2111	346	471	342	241	344	450
gene_2112	458	548	338	306	350	457
gene_2113	98	92	68	101	103	139
gene_2114	115	160	114	87	99	111
gene_2115	328	416	278	203	209	281
gene_2116	1774	2535	1919	769	1000	1092
gene_2117	188	256	145	212	239	270
gene_2118	15246	21478	15935	3960	4590	6125
gene_2119	716	923	736	553	636	881
gene_2120	23	28	21	722	945	1168
gene_2121	918	1294	1039	274	343	427
gene_2122	254	356	234	184	215	298
gene_2124	4	2	1	2	0	2
gene_2125	358	388	290	471	596	736
gene_2126	179	313	203	174	220	272
gene_2127	485	658	469	263	326	417
gene_2128	488	643	515	372	446	558
gene_2129	210	324	195	137	182	220
gene_2130	459	660	469	330	369	493
gene_2131	469	589	454	265	318	386
gene_2132	325	387	289	297	393	495
gene_2133	221	265	170	138	184	252
gene_2134	512	675	465	297	347	414
gene_2135	732	1010	805	380	407	588
gene_2136	1895	2722	1986	952	1182	1493
gene_2137	103	88	63	135	182	204
gene_2138	11339	15757	10489	3369	3967	5456
gene_2139	255	374	265	159	154	206
gene_2140	427	645	461	275	334	464
gene_2141	495	694	526	226	290	302
gene_2143	165	224	163	196	218	267
gene_2145	892	1157	933	323	341	499
gene_2146	69	113	65	283	385	418
gene_2148	294	411	284	287	363	462
gene_2149	534	768	568	336	386	399
gene_2150	391	575	393	348	483	611
gene_2151	920	1314	892	540	628	730
gene_2152	245	297	206	204	231	301
gene_2153	140	167	134	167	206	248
gene_2154	34	40	26	25	35	50
gene_2155	0	0	0	0	0	0
gene_2157	230	265	200	258	293	403
gene_2158	445	651	402	327	381	559
gene_2159	182	248	163	124	180	244
gene_2160	634	860	584	355	482	613
gene_2161	296	391	313	186	216	256
gene_2162	393	459	355	294	340	417
gene_2163	14	14	4	64	99	141
gene_2164	188	240	184	393	493	616
gene_2165	107	143	85	109	123	175
gene_2166	1178	1688	1191	380	520	757
gene_2167	2739	4051	2966	1013	1215	1381
gene_2168	7492	10835	7882	2052	2528	3248
gene_2171	76	112	85	91	101	126
gene_2172	537	747	551	516	590	861
gene_2173	386	627	370	194	198	223
gene_2174	331	421	281	110	155	194
gene_2175	1052	1167	828	444	551	780
gene_2176	265	374	285	136	189	233
gene_2177	299	396	299	342	362	524
gene_2178	315	420	290	176	224	254
gene_2179	177	238	182	107	112	155
gene_2180	112	174	111	109	89	151
gene_2181	4315	6166	4350	5751	6137	6914
gene_2182	190	212	169	113	140	231
gene_2183	235	324	228	165	201	258
gene_2184	191	242	164	349	424	607
gene_2185	302	411	317	183	224	291
gene_2186	107	129	105	128	164	202
gene_2187	575	705	555	732	816	1079
gene_2188	5991	5799	3777	8955	11891	14827
gene_2189	983	1370	916	528	604	796
gene_2191	139	166	125	189	217	264
gene_2192	45	57	35	54	42	52
gene_2194	259	374	282	143	151	201
gene_2195	553	795	625	288	351	447
gene_2196	1488	2110	1575	1193	1378	1879
gene_2197	140	203	114	132	131	216
gene_2199	94	95	76	167	199	246
gene_2200	287	388	277	241	295	415
gene_2201	473	627	469	292	341	470
gene_2202	1	1	1	0	2	1
gene_2203	144	217	147	125	129	182
gene_2204	931	1188	847	584	651	816
gene_2206	227	298	195	107	112	113
gene_2207	269	354	240	332	412	507
gene_2208	548	482	284	1533	2366	3166
gene_2209	357	501	350	408	475	556
gene_2210	477	667	475	525	705	849
gene_2211	5	9	5	5	0	6
gene_2212	16	10	5	17	34	42
gene_2213	146	232	133	165	189	212
gene_2214	5702	8293	5849	1575	2037	2912
gene_2215	10615	14863	10258	2929	3270	4365
gene_2216	461	577	391	140	180	268
gene_2218	898	1298	861	394	515	577
gene_2219	888	1215	843	427	524	622
gene_2220	2191	3226	2294	1457	1842	2271
gene_2221	204	267	192	223	212	288
gene_2222	650	841	654	680	691	970
gene_2223	2306	3102	2106	945	1090	1330
gene_2224	565	833	553	405	395	533
gene_2225	502	673	453	248	287	387
gene_2226	521	709	523	431	532	697
gene_2227	98	124	92	79	104	133
gene_2228	138	150	117	125	150	159
gene_2229	422	682	458	184	209	230
gene_2230	8	4	4	4	9	2
gene_2231	683	1022	753	497	553	746
gene_2232	636	901	663	496	651	777
gene_2233	2488	3658	2271	761	854	1189
gene_2234	983	1298	1000	779	921	1102
gene_2235	119	154	82	221	320	339
gene_2236	6976	10325	8221	2545	3036	3931
gene_2237	44632	66157	46411	15145	17424	19308
gene_2238	3	4	6	6	9	7
gene_2239	17	13	10	33	34	45
gene_2240	35	55	31	31	32	54
gene_2241	1257	1560	1032	1286	1563	1819
gene_2242	295	419	274	306	351	548
gene_2243	178	206	150	159	198	242
gene_2244	191	254	181	232	256	297
gene_2245	212	263	178	162	190	266
gene_2246	818	1051	820	322	319	475
gene_2247	447	612	403	258	349	399
gene_2248	268	367	270	203	259	354
gene_2249	225	303	227	223	291	344
gene_2250	160	214	137	81	112	119
gene_2251	493	611	476	513	671	855
gene_2252	76	98	79	77	91	94
gene_2253	338	450	297	205	247	272
gene_2254	203	161	80	1378	1785	2333
gene_2255	456	687	497	545	592	766
gene_2256	238	306	215	290	337	396
gene_2257	284	365	285	211	240	321
gene_2258	302	357	278	227	292	390
gene_2259	1121	1433	977	925	1034	1001
gene_2260	75	98	65	101	121	126
gene_2261	47	61	43	51	51	79
gene_2262	376	462	362	226	266	356
gene_2263	9	4	3	3	7	8
gene_2264	270	275	190	383	513	606
gene_2265	852	1210	863	306	372	524
gene_2266	291	319	236	176	189	246
gene_2267	161	193	114	152	199	234
gene_2269	337	437	268	210	235	319
gene_2270	71	90	57	36	43	71
gene_2271	804	1183	720	490	615	749
gene_2272	6589	8525	6088	2197	2799	3643
gene_2273	108	140	102	43	61	56
gene_2274	0	0	0	0	0	0
gene_2276	313	409	272	260	305	396
gene_2277	352	460	341	336	373	500
gene_2280	66	93	70	96	120	140
gene_2281	170	209	158	203	228	298
gene_2282	0	0	0	0	0	0
gene_2283	899	677	469	2215	2369	2662
gene_2284	462	621	374	461	683	873
gene_2285	5729	7949	5623	1360	1647	2340
gene_2286	105	67	60	10	12	13
gene_2287	41	54	38	24	18	20
gene_2288	176	223	163	79	88	129
gene_2289	1137	1385	1035	883	1136	1415
gene_2290	293	467	355	194	236	257
gene_2292	141	542	214	81	147	116
gene_2293	0	0	0	0	0	0
gene_2294	18	21	18	23	21	19
gene_2295	207	265	186	228	212	260
gene_2296	283	498	356	185	196	244
gene_2297	178	175	162	155	178	271
gene_2298	184	50	36	1602	2397	2895
gene_2299	290	476	375	451	768	930
gene_2300	4	7	3	16	11	14
gene_2301	303	317	243	493	613	761
gene_2302	375	511	367	275	395	484
gene_2303	339	460	319	347	445	627
gene_2304	504	602	433	260	273	351
gene_2305	44	65	31	32	29	68
gene_2306	112	86	64	177	364	392
gene_2307	39	33	19	60	89	115
gene_2308	1040	1530	1190	434	592	725
gene_2309	1493	1530	1125	551	430	503
gene_2310	331	510	333	213	305	363
